subject,session,date,time,item,acc,rt,response
9044,1,11/01/22,13:56,6,0,303.172,E
9044,1,11/01/22,13:56,7,1,10742.2128,B
9044,1,11/01/22,13:56,8,1,13842.5363,D
9044,1,11/01/22,13:56,9,1,12229.7831,E
9044,1,11/01/22,13:56,10,1,12229.7831,E
9044,1,11/01/22,13:56,11,1,13101.442,A
9044,1,11/01/22,13:56,12,0,11698.1252,E
9044,1,11/01/22,13:56,13,0,11785.7482,C
9044,1,11/01/22,13:56,14,1,2866.4114,C
9044,1,11/01/22,13:56,15,0,5814.8198,B
9045,1,11/01/22,14:09,1,1,11137.4513,A
9045,1,11/01/22,14:09,2,0,9152.6099,A
9045,1,11/01/22,14:09,3,0,21388.5325,E
9045,1,11/01/22,14:09,4,1,30108.3638,C
9045,1,11/01/22,14:09,5,0,31575.8832,E
9045,1,11/01/22,14:09,6,1,10108.877,C
9045,1,11/01/22,14:09,7,1,25900.5602,B
9045,1,11/01/22,14:09,8,1,25900.5602,B
9045,1,11/01/22,14:09,9,1,13241.9274,E
9045,1,11/01/22,14:09,10,1,13241.9274,E
9045,1,11/01/22,14:09,11,1,28497.9114,A
9045,1,11/01/22,14:09,12,0,17969.5009,E
9045,1,11/01/22,14:09,13,1,11206.5075,A
9045,1,11/01/22,14:09,14,1,28954.9746,C
9045,1,11/01/22,14:09,15,0,0,C
9046,1,11/01/22,16:29,1,0,9933.5576,C
9046,1,11/01/22,16:29,2,0,2805.7707,A
9046,1,11/01/22,16:29,3,1,4558.7694,D
9046,1,11/01/22,16:29,4,0,1329.3559,A
9046,1,11/01/22,16:29,5,0,1357.6698,E
9046,1,11/01/22,16:29,6,0,925.0253,B
9046,1,11/01/22,16:29,7,0,9848.1875,D
9046,1,11/01/22,16:29,8,0,9848.1875,D
9046,1,11/01/22,16:29,9,0,1709.7306,A
9046,1,11/01/22,16:29,10,0,1709.7306,A
9046,1,11/01/22,16:29,11,0,1409.625,C
9046,1,11/01/22,16:29,12,0,1695.5568,A
9046,1,11/01/22,16:29,13,0,1081.1539,B
9046,1,11/01/22,16:29,14,1,868.364,C
9046,1,11/01/22,16:29,15,0,659.8024,B
9047,1,11/01/22,16:33,1,1,4980.6315,A
9047,1,11/01/22,16:33,2,0,27849.7804,E
9047,1,11/01/22,16:33,3,0,17628.3081,C
9047,1,11/01/22,16:33,4,0,10493.2175,E
9047,1,11/01/22,16:33,5,0,15682.9984,A
9047,1,11/01/22,16:33,6,0,22139.2676,B
9047,1,11/01/22,16:33,7,1,17689.5334,B
9047,1,11/01/22,16:33,8,0,6795.6022,C
9047,1,11/01/22,16:33,9,0,5669.253,D
9047,1,11/01/22,16:33,10,0,5669.253,D
9047,1,11/01/22,16:33,11,0,4377.6825,E
9047,1,11/01/22,16:33,12,1,4006.9805,D
9047,1,11/01/22,16:33,13,1,5972.0493,A
9047,1,11/01/22,16:33,14,0,6061.8417,A
9047,1,11/01/22,16:33,15,0,4714.5789,B
9048,1,11/01/22,17:02,1,1,8692.878,A
9048,1,11/01/22,17:02,2,1,8692.878,A
9048,1,11/01/22,17:02,3,0,21044.6898,E
9048,1,11/01/22,17:02,4,1,25997.5526,C
9048,1,11/01/22,17:02,5,1,43704.5102,B
9048,1,11/01/22,17:02,6,1,89543.7732,C
9048,1,11/01/22,17:02,7,1,25837.7472,B
9048,1,11/01/22,17:02,8,0,12517.2638,B
9048,1,11/01/22,17:02,9,0,18804.3988,A
9048,1,11/01/22,17:02,10,0,0,A
9049,1,11/02/22,11:04,1,0,47874.9074,B
9049,1,11/02/22,11:04,2,0,6932.4842,C
9049,1,11/02/22,11:04,3,0,7788.0871,A
9049,1,11/02/22,11:04,4,1,8754.5193,C
9049,1,11/02/22,11:04,5,0,12708.4013,E
9049,1,11/02/22,11:04,6,0,19716.2487,E
9049,1,11/02/22,11:04,7,0,35146.8633,A
9049,1,11/02/22,11:04,8,0,35146.8633,A
9049,1,11/02/22,11:04,9,1,52293.4976,E
9049,1,11/02/22,11:04,10,0,8681.92,A
9049,1,11/02/22,11:04,11,0,3127.4518,C
9049,1,11/02/22,11:04,12,0,38067.8209,E
9049,1,11/02/22,11:04,13,0,11325.799,B
9049,1,11/02/22,11:04,14,0,9532.2415,E
9049,1,11/02/22,11:04,15,1,1611.5323,C
9050,1,11/02/22,10:34,1,0,3398.3896,C
9050,1,11/02/22,10:34,2,0,3398.3896,C
9050,1,11/02/22,10:34,3,0,3318.2911,E
9050,1,11/02/22,10:34,4,1,8886.428,C
9050,1,11/02/22,10:34,5,1,12988.3414,B
9050,1,11/02/22,10:34,6,0,6686.9001,E
9050,1,11/02/22,10:34,7,0,14134.6763,E
9050,1,11/02/22,10:34,8,0,2529.1622,C
9050,1,11/02/22,10:34,9,0,1472.8031,C
9050,1,11/02/22,10:34,10,0,12694.743,E
9050,1,11/02/22,10:34,11,0,5112.2599,E
9050,1,11/02/22,10:34,12,1,15202.1221,D
9050,1,11/02/22,10:34,13,0,5369.298,B
9050,1,11/02/22,10:34,14,0,10793.2706,E
9050,1,11/02/22,10:34,15,0,7972.7596,B
9051,1,11/02/22,11:01,1,0,27854.854,E
9051,1,11/02/22,11:01,2,1,13879.9812,D
9051,1,11/02/22,11:01,3,1,13879.9812,D
9051,1,11/02/22,11:01,4,0,30343.77,B
9051,1,11/02/22,11:01,5,1,27645.0733,B
9051,1,11/02/22,11:01,6,1,19528.8897,C
9051,1,11/02/22,11:01,7,1,10387.6428,B
9051,1,11/02/22,11:01,8,1,10387.6428,B
9051,1,11/02/22,11:01,9,1,17130.7097,E
9051,1,11/02/22,11:01,10,1,32387.7481,D
9051,1,11/02/22,11:01,11,0,20605.9766,E
9051,1,11/02/22,11:01,12,0,16780.7935,B
9051,1,11/02/22,11:01,13,0,7806.0447,C
9051,1,11/02/22,11:01,14,0,2542.4764,E
9051,1,11/02/22,11:01,15,0,1755.7221,B
9052,1,11/02/22,13:55,1,0,2659.4978,C
9052,1,11/02/22,13:55,2,0,1211.0649,A
9052,1,11/02/22,13:55,3,0,1211.0649,A
9052,1,11/02/22,13:55,4,0,1211.0649,A
9052,1,11/02/22,13:55,5,0,255.0682,E
9052,1,11/02/22,13:55,6,0,255.0682,E
9052,1,11/02/22,13:55,7,0,468.3755,C
9052,1,11/02/22,13:55,8,0,224.8921,E
9052,1,11/02/22,13:55,9,1,326.8824,E
9052,1,11/02/22,13:55,10,0,1884.7543,B
9052,1,11/02/22,13:55,11,0,290.5673,D
9052,1,11/02/22,13:55,12,0,326.6394,C
9052,1,11/02/22,13:55,13,0,326.6394,C
9052,1,11/02/22,13:55,14,0,385.425,A
9052,1,11/02/22,13:55,15,0,442.9847,D
9053,1,11/02/22,14:04,1,1,2914.0816,A
9053,1,11/02/22,14:04,2,1,2914.0816,A
9053,1,11/02/22,14:04,3,0,45810.5406,A
9053,1,11/02/22,14:04,4,0,27389.5663,E
9053,1,11/02/22,14:04,5,0,37307.9046,E
9053,1,11/02/22,14:04,6,1,14755.9583,C
9053,1,11/02/22,14:04,7,0,17790.2027,D
9053,1,11/02/22,14:04,8,0,19842.1088,E
9053,1,11/02/22,14:04,9,0,8416.9533,C
9053,1,11/02/22,14:04,10,0,13354.5547,B
9053,1,11/02/22,14:04,11,1,19955.7593,A
9053,1,11/02/22,14:04,12,1,6103.1505,D
9053,1,11/02/22,14:04,13,1,7218.3737,A
9053,1,11/02/22,14:04,14,0,6868.7264,E
9053,1,11/02/22,14:04,15,0,3136.0041,B
9054,1,11/02/22,13:58,1,1,10530.7502,A
9054,1,11/02/22,13:58,2,1,10530.7502,A
9054,1,11/02/22,13:58,3,0,35475.4801,A
9054,1,11/02/22,13:58,4,1,19194.2021,C
9054,1,11/02/22,13:58,5,1,16008.4048,B
9054,1,11/02/22,13:58,6,1,13968.0596,C
9054,1,11/02/22,13:58,7,1,36216.57,B
9054,1,11/02/22,13:58,8,0,22137.4476,C
9054,1,11/02/22,13:58,9,1,33104.7367,E
9054,1,11/02/22,13:58,10,1,33104.7367,E
9054,1,11/02/22,13:58,11,0,42132.4123,B
9054,1,11/02/22,13:58,12,0,0,B
9055,1,11/02/22,17:06,1,1,10140.1777,A
9055,1,11/02/22,17:06,2,1,10140.1777,A
9055,1,11/02/22,17:06,3,0,39524.9691,A
9055,1,11/02/22,17:06,4,1,43366.8148,C
9055,1,11/02/22,17:06,5,1,10768.8835,B
9055,1,11/02/22,17:06,6,1,14271.8886,C
9055,1,11/02/22,17:06,7,1,15942.8122,B
9055,1,11/02/22,17:06,8,1,18595.5959,D
9055,1,11/02/22,17:06,9,1,21294.5014,E
9055,1,11/02/22,17:06,10,1,21294.5014,E
9055,1,11/02/22,17:06,11,1,22238.4562,A
9055,1,11/02/22,17:06,12,1,17261.7619,D
9055,1,11/02/22,17:06,13,1,6172.3102,A
9055,1,11/02/22,17:06,14,1,14237.5149,C
9055,1,11/02/22,17:06,15,0,35962.2237,D
9057,1,11/02/22,16:59,1,1,12982.2403,A
9057,1,11/02/22,16:59,2,1,14224.796,D
9057,1,11/02/22,16:59,3,0,8517.2715,A
9057,1,11/02/22,16:59,4,1,18882.1312,C
9057,1,11/02/22,16:59,5,1,25745.311,B
9057,1,11/02/22,16:59,6,1,8120.7993,C
9057,1,11/02/22,16:59,7,0,10284.145,E
9057,1,11/02/22,16:59,8,0,10608.0507,B
9057,1,11/02/22,16:59,9,1,3162.517,E
9057,1,11/02/22,16:59,10,0,1319.3201,B
9057,1,11/02/22,16:59,11,0,746.8572,D
9057,1,11/02/22,16:59,12,0,353.3047,C
9057,1,11/02/22,16:59,13,0,538.9543,E
9057,1,11/02/22,16:59,14,0,511.2053,A
9057,1,11/02/22,16:59,15,0,511.2053,A
9058,1,11/07/22,10:52,1,1,5359.3972,A
9058,1,11/07/22,10:52,2,1,8744.3283,D
9058,1,11/07/22,10:52,3,0,29559.4345,B
9058,1,11/07/22,10:52,4,0,37385.5208,E
9058,1,11/07/22,10:52,5,1,18157.0975,B
9058,1,11/07/22,10:52,6,1,7852.9939,C
9058,1,11/07/22,10:52,7,1,27745.8393,B
9058,1,11/07/22,10:52,8,0,32226.7653,A
9058,1,11/07/22,10:52,9,0,27606.066,D
9058,1,11/07/22,10:52,10,0,10044.5366,B
9058,1,11/07/22,10:52,11,1,8095.8833,A
9058,1,11/07/22,10:52,12,1,10710.7376,D
9058,1,11/07/22,10:52,13,1,11048.6993,A
9058,1,11/07/22,10:52,14,1,32355.7544,C
9058,1,11/07/22,10:52,15,0,22515.4042,E
9059,1,02/06/23,13:36,1,1,8788.7653,A
9059,1,02/06/23,13:36,2,1,22110.157,D
9059,1,02/06/23,13:36,3,1,9103.4535,D
9059,1,02/06/23,13:36,4,0,11954.4888,A
9059,1,02/06/23,13:36,5,0,22437.6717,D
9059,1,02/06/23,13:36,6,0,7448.5075,D
9059,1,02/06/23,13:36,7,0,4046.064,C
9059,1,02/06/23,13:36,8,1,3509.3181,D
9059,1,02/06/23,13:36,9,1,3509.3181,D
9059,1,02/06/23,13:36,10,1,3211.1584,D
9059,1,02/06/23,13:36,11,1,7435.7361,A
9059,1,02/06/23,13:36,12,0,6746.6216,A
9059,1,02/06/23,13:36,13,0,1747.5166,E
9059,1,02/06/23,13:36,14,0,4166.2502,A
9059,1,02/06/23,13:36,15,0,1778.5149,B
9060,1,02/06/23,13:47,1,1,6117.1608,A
9060,1,02/06/23,13:47,2,0,8650.8361,E
9060,1,02/06/23,13:47,3,0,20789.7618,E
9060,1,02/06/23,13:47,4,1,19323.3886,C
9060,1,02/06/23,13:47,5,1,16104.3415,B
9060,1,02/06/23,13:47,6,1,10247.0809,C
9060,1,02/06/23,13:47,7,1,25944.0087,B
9060,1,02/06/23,13:47,8,0,47521.2183,A
9060,1,02/06/23,13:47,9,1,23262.3496,E
9060,1,02/06/23,13:47,10,1,23262.3496,E
9060,1,02/06/23,13:47,11,1,9314.3504,A
9060,1,02/06/23,13:47,12,1,14755.8744,D
9060,1,02/06/23,13:47,13,1,14067.9296,A
9060,1,02/06/23,13:47,14,1,24167.0586,C
9060,1,02/06/23,13:47,15,0,34451.9042,D
9061,1,02/06/23,13:47,1,1,7057.4116,A
9061,1,02/06/23,13:47,2,1,22381.9864,D
9061,1,02/06/23,13:47,3,0,11114.1922,A
9061,1,02/06/23,13:47,4,0,16006.6536,E
9061,1,02/06/23,13:47,5,1,14913.7214,B
9061,1,02/06/23,13:47,6,1,10098.262,C
9061,1,02/06/23,13:47,7,0,12005.2062,C
9061,1,02/06/23,13:47,8,1,26321.1068,D
9061,1,02/06/23,13:47,9,1,16567.2105,E
9061,1,02/06/23,13:47,10,1,21503.9784,D
9061,1,02/06/23,13:47,11,0,25709.8613,B
9061,1,02/06/23,13:47,12,1,6530.1625,D
9061,1,02/06/23,13:47,13,1,10679.7792,A
9061,1,02/06/23,13:47,14,0,34257.7564,D
9061,1,02/06/23,13:47,15,0,13655.0862,A
9062,1,02/06/23,16:26,1,1,9060.0003,A
9062,1,02/06/23,16:26,2,1,15068.1337,D
9062,1,02/06/23,16:26,3,1,15068.1337,D
9062,1,02/06/23,16:26,4,1,6615.3115,C
9062,1,02/06/23,16:26,5,1,20994.7657,B
9062,1,02/06/23,16:26,6,1,12257.1755,C
9062,1,02/06/23,16:26,7,0,23375.6395,C
9062,1,02/06/23,16:26,8,0,6940.4208,B
9062,1,02/06/23,16:26,9,1,6445.413,E
9062,1,02/06/23,16:26,10,0,7486.8921,A
9062,1,02/06/23,16:26,11,0,6801.9671,E
9062,1,02/06/23,16:26,12,0,4276.474,C
9062,1,02/06/23,16:26,13,1,4402.0961,A
9062,1,02/06/23,16:26,14,1,7885.3483,C
9062,1,02/06/23,16:26,15,0,4898.1273,B
9063,1,02/06/23,17:00,1,1,33896.9983,A
9063,1,02/06/23,17:00,2,1,7425.3855,D
9063,1,02/06/23,17:00,3,0,7852.4899,A
9063,1,02/06/23,17:00,4,1,24076.1651,C
9063,1,02/06/23,17:00,5,0,3508.2408,E
9063,1,02/06/23,17:00,6,1,14639.1802,C
9063,1,02/06/23,17:00,7,1,13012.654,B
9063,1,02/06/23,17:00,8,0,11050.0174,C
9063,1,02/06/23,17:00,9,0,8800.3227,A
9063,1,02/06/23,17:00,10,0,5239.898,E
9063,1,02/06/23,17:00,11,1,22718.6959,A
9063,1,02/06/23,17:00,12,1,22718.6959,A
9063,1,02/06/23,17:00,13,1,9659.6537,A
9063,1,02/06/23,17:00,14,1,15702.0817,C
9063,1,02/06/23,17:00,15,0,21208.2102,A
9065,1,02/07/23,11:13,1,1,10074.0086,A
9065,1,02/07/23,11:13,2,0,17364.1346,E
9065,1,02/07/23,11:13,3,0,17364.1346,E
9065,1,02/07/23,11:13,4,0,30462.7146,A
9065,1,02/07/23,11:13,5,1,24740.3116,B
9065,1,02/07/23,11:13,6,1,8105.6207,C
9065,1,02/07/23,11:13,7,1,33080.4138,B
9065,1,02/07/23,11:13,8,1,61810.0489,D
9065,1,02/07/23,11:13,9,0,50203.4193,A
9065,1,02/07/23,11:13,10,0,479.0639,B
9065,1,02/07/23,11:13,11,0,294.8747,B
9065,1,02/07/23,11:13,12,0,365.0726,B
9065,1,02/07/23,11:13,13,0,402.2479,C
9065,1,02/07/23,11:13,14,1,303.3472,C
9065,1,02/07/23,11:13,15,1,316.3404,C
9066,1,02/07/23,11:10,1,1,5643.53,A
9066,1,02/07/23,11:10,2,1,20511.5936,D
9066,1,02/07/23,11:10,3,0,10044.7015,C
9066,1,02/07/23,11:10,4,0,10044.7015,C
9066,1,02/07/23,11:10,5,1,9733.0082,B
9066,1,02/07/23,11:10,6,1,8471.2269,C
9066,1,02/07/23,11:10,7,1,36381.7954,B
9066,1,02/07/23,11:10,8,0,48763.1324,E
9066,1,02/07/23,11:10,9,1,22099.9218,E
9066,1,02/07/23,11:10,10,1,22099.9218,E
9066,1,02/07/23,11:10,11,1,12418.1553,A
9066,1,02/07/23,11:10,12,1,12418.1553,A
9066,1,02/07/23,11:10,13,1,19306.9882,A
9066,1,02/07/23,11:10,14,0,0,A
9067,1,02/07/23,10:47,1,1,5467.2147,A
9067,1,02/07/23,10:47,2,1,5699.9842,D
9067,1,02/07/23,10:47,3,0,17350.4491,C
9067,1,02/07/23,10:47,4,1,9390.9661,C
9067,1,02/07/23,10:47,5,1,13727.17,B
9067,1,02/07/23,10:47,6,1,8717.9785,C
9067,1,02/07/23,10:47,7,1,10458.5127,B
9067,1,02/07/23,10:47,8,0,9231.2458,E
9067,1,02/07/23,10:47,9,0,4280.7584,C
9067,1,02/07/23,10:47,10,1,12714.264,D
9067,1,02/07/23,10:47,11,1,10443.2039,A
9067,1,02/07/23,10:47,12,1,16621.3126,D
9067,1,02/07/23,10:47,13,0,2768.4445,E
9067,1,02/07/23,10:47,14,0,24175.2757,A
9067,1,02/07/23,10:47,15,0,2563.2077,E
9068,1,02/07/23,13:51,1,0,8839.0115,B
9068,1,02/07/23,13:51,2,0,8839.0115,B
9068,1,02/07/23,13:51,3,0,15692.8751,B
9068,1,02/07/23,13:51,4,1,20932.7505,C
9068,1,02/07/23,13:51,5,1,21230.7395,B
9068,1,02/07/23,13:51,6,1,10699.6377,C
9068,1,02/07/23,13:51,7,1,18117.0208,B
9068,1,02/07/23,13:51,8,0,9178.2787,B
9068,1,02/07/23,13:51,9,0,5865.5062,D
9068,1,02/07/23,13:51,10,0,12715.9141,E
9068,1,02/07/23,13:51,11,1,7692.1181,A
9068,1,02/07/23,13:51,12,1,5297.346,D
9068,1,02/07/23,13:51,13,0,10832.6663,B
9068,1,02/07/23,13:51,14,0,8998.6237,B
9068,1,02/07/23,13:51,15,1,4862.874,C
9069,1,02/07/23,14:10,1,1,10757.833,A
9069,1,02/07/23,14:10,2,1,30613.3888,D
9069,1,02/07/23,14:10,3,0,37347.8592,C
9069,1,02/07/23,14:10,4,0,29627.5315,E
9069,1,02/07/23,14:10,5,1,34429.4064,B
9069,1,02/07/23,14:10,6,1,37534.8362,C
9069,1,02/07/23,14:10,7,1,37856.5783,B
9069,1,02/07/23,14:10,8,0,18960.6577,A
9069,1,02/07/23,14:10,9,1,43478.4679,E
9069,1,02/07/23,14:10,10,1,43478.4679,E
9069,1,02/07/23,14:10,11,0,0,E
9070,1,02/07/23,14:40,1,1,12995.9787,A
9070,1,02/07/23,14:40,2,0,19185.7123,B
9070,1,02/07/23,14:40,3,0,12903.1788,C
9070,1,02/07/23,14:40,4,0,18608.4265,E
9070,1,02/07/23,14:40,5,1,25712.9083,B
9070,1,02/07/23,14:40,6,1,12704.4908,C
9070,1,02/07/23,14:40,7,1,15965.4663,B
9070,1,02/07/23,14:40,8,1,7829.916,D
9070,1,02/07/23,14:40,9,0,1744.2602,B
9070,1,02/07/23,14:40,10,0,1744.2602,B
9070,1,02/07/23,14:40,11,0,2955.8465,C
9070,1,02/07/23,14:40,12,0,2955.8465,C
9070,1,02/07/23,14:40,13,1,4784.0084,A
9070,1,02/07/23,14:40,14,1,3592.3129,C
9070,1,02/07/23,14:40,15,0,1732.785,B
9071,1,02/07/23,17:02,1,1,8189.9823,A
9071,1,02/07/23,17:02,2,1,12767.9037,D
9071,1,02/07/23,17:02,3,0,21154.074,C
9071,1,02/07/23,17:02,4,0,23787.8938,E
9071,1,02/07/23,17:02,5,0,14863.2135,A
9071,1,02/07/23,17:02,6,1,31053.3896,C
9071,1,02/07/23,17:02,7,1,49128.8498,B
9071,1,02/07/23,17:02,8,1,7614.298,D
9071,1,02/07/23,17:02,9,1,7614.298,D
9071,1,02/07/23,17:02,10,1,29097.0247,D
9071,1,02/07/23,17:02,11,0,11622.5704,E
9071,1,02/07/23,17:02,12,0,7419.1851,E
9071,1,02/07/23,17:02,13,0,11438.2658,E
9071,1,02/07/23,17:02,14,0,27438.6251,E
9071,1,02/07/23,17:02,15,0,19682.1974,D
9072,1,02/07/23,17:19,1,0,3941.2538,C
9072,1,02/07/23,17:19,2,0,18073.1425,A
9072,1,02/07/23,17:19,3,0,5916.9584,B
9072,1,02/07/23,17:19,4,1,6043.9945,C
9072,1,02/07/23,17:19,5,0,9267.544,E
9072,1,02/07/23,17:19,6,1,8596.6069,C
9072,1,02/07/23,17:19,7,0,14064.5422,E
9072,1,02/07/23,17:19,8,1,2584.5895,D
9072,1,02/07/23,17:19,9,0,2240.566,A
9072,1,02/07/23,17:19,10,0,2403.6612,E
9072,1,02/07/23,17:19,11,0,1213.3211,B
9072,1,02/07/23,17:19,12,0,1332.7077,E
9072,1,02/07/23,17:19,13,0,1009.5272,B
9072,1,02/07/23,17:19,14,1,1765.9055,C
9072,1,02/07/23,17:19,15,0,1759.5154,A
9073,1,02/07/23,17:13,1,0,13478.6058,C
9073,1,02/07/23,17:13,2,0,15679.4406,E
9073,1,02/07/23,17:13,3,0,4287.3936,B
9073,1,02/07/23,17:13,4,0,12008.057,E
9073,1,02/07/23,17:13,5,0,20190.3519,A
9073,1,02/07/23,17:13,6,0,13169.4118,D
9073,1,02/07/23,17:13,7,1,24234.9088,B
9073,1,02/07/23,17:13,8,0,12751.6232,C
9073,1,02/07/23,17:13,9,0,9563.4679,A
9073,1,02/07/23,17:13,10,0,21453.98,C
9073,1,02/07/23,17:13,11,1,34606.7882,A
9073,1,02/07/23,17:13,12,0,20612.125,C
9073,1,02/07/23,17:13,13,0,6238.8113,C
9073,1,02/07/23,17:13,14,0,14531.4024,E
9073,1,02/07/23,17:13,15,0,0,E
9077,1,02/08/23,13:49,1,1,9997.796,A
9077,1,02/08/23,13:49,2,1,9997.796,A
9077,1,02/08/23,13:49,3,0,32629.2744,A
9077,1,02/08/23,13:49,4,1,39424.8151,C
9077,1,02/08/23,13:49,5,1,17100.9875,B
9077,1,02/08/23,13:49,6,0,33438.2001,A
9077,1,02/08/23,13:49,7,1,36042.4875,B
9077,1,02/08/23,13:49,8,1,27151.3039,D
9077,1,02/08/23,13:49,9,1,10196.6013,E
9077,1,02/08/23,13:49,10,1,18685.3151,D
9077,1,02/08/23,13:49,11,1,12758.5085,A
9077,1,02/08/23,13:49,12,1,12758.5085,A
9077,1,02/08/23,13:49,13,0,24150.6415,E
9077,1,02/08/23,13:49,14,0,0,E
9078,1,02/08/23,13:55,1,1,20620.1129,A
9078,1,02/08/23,13:55,2,0,6669.4232,E
9078,1,02/08/23,13:55,3,0,34811.867,A
9078,1,02/08/23,13:55,4,1,12977.7383,C
9078,1,02/08/23,13:55,5,1,13568.5618,B
9078,1,02/08/23,13:55,6,1,13024.2907,C
9078,1,02/08/23,13:55,7,0,35285.2457,E
9078,1,02/08/23,13:55,8,0,15523.5039,E
9078,1,02/08/23,13:55,9,1,13483.6672,E
9078,1,02/08/23,13:55,10,0,38379.2718,B
9078,1,02/08/23,13:55,11,0,9762.2721,E
9078,1,02/08/23,13:55,12,0,7555.8319,E
9078,1,02/08/23,13:55,13,1,5738.5723,A
9078,1,02/08/23,13:55,14,1,24171.7752,C
9078,1,02/08/23,13:55,15,1,2958.1761,C
9079,1,02/08/23,14:02,1,1,13487.7528,A
9079,1,02/08/23,14:02,2,1,17602.3396,D
9079,1,02/08/23,14:02,3,0,36404.6157,A
9079,1,02/08/23,14:02,4,1,31056.868,C
9079,1,02/08/23,14:02,5,1,22122.3928,B
9079,1,02/08/23,14:02,6,0,25515.9629,E
9079,1,02/08/23,14:02,7,1,28350.0854,B
9079,1,02/08/23,14:02,8,0,58345.6509,E
9079,1,02/08/23,14:02,9,1,25018.5709,E
9079,1,02/08/23,14:02,10,0,0,E
9080,1,02/08/23,16:47,1,1,8527.0166,A
9080,1,02/08/23,16:47,2,1,10127.4492,D
9080,1,02/08/23,16:47,3,0,42477.8996,A
9080,1,02/08/23,16:47,4,1,22394.7481,C
9080,1,02/08/23,16:47,5,0,11315.4867,E
9080,1,02/08/23,16:47,6,0,54452.0636,E
9080,1,02/08/23,16:47,7,0,20375.1249,E
9080,1,02/08/23,16:47,8,0,17471.7518,A
9080,1,02/08/23,16:47,9,1,14031.855,E
9080,1,02/08/23,16:47,10,1,14031.855,E
9080,1,02/08/23,16:47,11,1,15599.2982,A
9080,1,02/08/23,16:47,12,1,15599.2982,A
9080,1,02/08/23,16:47,13,0,17731.778,C
9080,1,02/08/23,16:47,14,1,23090.9827,C
9080,1,02/08/23,16:47,15,0,0,C
9081,1,02/08/23,16:54,1,1,20294.1598,A
9081,1,02/08/23,16:54,2,0,12010.5444,E
9081,1,02/08/23,16:54,3,0,3756.0335,A
9081,1,02/08/23,16:54,4,0,18033.6896,B
9081,1,02/08/23,16:54,5,0,14547.5632,D
9081,1,02/08/23,16:54,6,0,10346.7618,E
9081,1,02/08/23,16:54,7,1,4106.3646,B
9081,1,02/08/23,16:54,8,1,4264.8811,D
9081,1,02/08/23,16:54,9,0,2865.4702,C
9081,1,02/08/23,16:54,10,1,1272.5363,D
9081,1,02/08/23,16:54,11,1,1084.0898,A
9081,1,02/08/23,16:54,12,0,628.7333,E
9081,1,02/08/23,16:54,13,0,482.1821,C
9081,1,02/08/23,16:54,14,0,667.8921,E
9081,1,02/08/23,16:54,15,0,711.9889,B
9082,1,02/09/23,10:47,1,1,6470.2144,A
9082,1,02/09/23,10:47,2,1,6470.2144,A
9082,1,02/09/23,10:47,3,0,16091.3809,A
9082,1,02/09/23,10:47,4,0,8549.3253,D
9082,1,02/09/23,10:47,5,0,15375.3168,E
9082,1,02/09/23,10:47,6,0,15375.3168,E
9082,1,02/09/23,10:47,7,0,17029.2207,E
9082,1,02/09/23,10:47,8,0,8366.6287,E
9082,1,02/09/23,10:47,9,0,6989.5021,C
9082,1,02/09/23,10:47,10,1,9239.3548,D
9082,1,02/09/23,10:47,11,1,9940.4277,A
9082,1,02/09/23,10:47,12,0,9351.8552,E
9082,1,02/09/23,10:47,13,0,11540.2844,E
9082,1,02/09/23,10:47,14,0,7174.969,D
9082,1,02/09/23,10:47,15,0,7218.972,D
9083,1,02/09/23,13:46,1,1,38955.3995,A
9083,1,02/09/23,13:46,2,0,11506.9422,E
9083,1,02/09/23,13:46,3,0,35439.0359,A
9083,1,02/09/23,13:46,4,1,25159.138,C
9083,1,02/09/23,13:46,5,1,15202.2736,B
9083,1,02/09/23,13:46,6,1,19204.6691,C
9083,1,02/09/23,13:46,7,1,33586.1172,B
9083,1,02/09/23,13:46,8,1,38158.7096,D
9083,1,02/09/23,13:46,9,1,35737.9188,E
9083,1,02/09/23,13:46,10,1,26361.3315,D
9083,1,02/09/23,13:46,11,0,0,D
9084,1,02/09/23,14:11,1,1,7133.434,A
9084,1,02/09/23,14:11,2,0,66996.2855,E
9084,1,02/09/23,14:11,3,0,34506.7673,C
9084,1,02/09/23,14:11,4,1,56608.2883,C
9084,1,02/09/23,14:11,5,0,25060.782,E
9084,1,02/09/23,14:11,6,1,10892.9454,C
9084,1,02/09/23,14:11,7,1,33958.3802,B
9084,1,02/09/23,14:11,8,0,23632.5734,B
9084,1,02/09/23,14:11,9,0,0,B
9085,1,02/09/23,14:09,1,1,5631.1196,A
9085,1,02/09/23,14:09,2,1,15578.156,D
9085,1,02/09/23,14:09,3,0,18914.9116,B
9085,1,02/09/23,14:09,4,0,11747.9731,D
9085,1,02/09/23,14:09,5,0,14219.4804,A
9085,1,02/09/23,14:09,6,1,12985.2948,C
9085,1,02/09/23,14:09,7,0,21946.7068,E
9085,1,02/09/23,14:09,8,0,16852.8898,C
9085,1,02/09/23,14:09,9,1,4510.1514,E
9085,1,02/09/23,14:09,10,0,13059.6764,E
9085,1,02/09/23,14:09,11,0,13059.6764,E
9085,1,02/09/23,14:09,12,1,7066.792,D
9085,1,02/09/23,14:09,13,1,18444.919,A
9085,1,02/09/23,14:09,14,1,26516.2929,C
9085,1,02/09/23,14:09,15,1,26516.2929,C
9086,1,02/09/23,16:46,1,1,6495.9889,A
