subid,installerName,mode,trialnum,correctAnswer,theirAnswer,match,startTime,responseTime,date,time
9046,UTA Session 2,trial,14,A,B,0,2132.25,1.88799999999992,11/8/2022 12:00:00 AM,15:49:21.0358337
9046,UTA Session 2,trial,15,E,C,0,2137.418,0.936999999999898,11/8/2022 12:00:00 AM,15:49:25.2528715
9046,UTA Session 2,trial,16,B,D,0,2141.648,0.491999999999734,11/8/2022 12:00:00 AM,15:49:29.0378220
9046,UTA Session 2,trial,17,A,B,0,2145.678,0.557000000000244,11/8/2022 12:00:00 AM,15:49:33.1336809
9046,UTA Session 2,trial,18,D,C,0,2149.482,0.496999999999844,11/8/2022 12:00:00 AM,15:49:36.8767923
9046,UTA Session 2,trial,19,E,A,0,2153.085,0.420000000000073,11/8/2022 12:00:00 AM,15:49:40.4028376
9046,UTA Session 2,trial,20,D,B,0,2156.534,0.485999999999876,11/8/2022 12:00:00 AM,15:49:43.9174123
9046,UTA Session 2,trial,21,A,C,0,2160.476,0.588999999999942,11/8/2022 12:00:00 AM,15:49:47.9633950
9046,UTA Session 2,trial,22,A,D,0,2164.031,0.501000000000204,11/8/2022 12:00:00 AM,15:49:51.4306430
9046,UTA Session 2,trial,23,D,E,0,2169.166,0.510999999999967,11/8/2022 12:00:00 AM,15:49:56.5745720
9046,UTA Session 2,trial,24,D,A,0,2172.764,0.759999999999764,11/8/2022 12:00:00 AM,15:50:00.4219674
9046,UTA Session 2,trial,25,E,B,0,2176.697,0.903999999999996,11/8/2022 12:00:00 AM,15:50:04.4987405
9046,UTA Session 2,trial,26,D,C,0,2181.062,0.765000000000327,11/8/2022 12:00:00 AM,15:50:08.7246791
9046,UTA Session 2,trial,27,E,B,0,2185.143,0.530999999999949,11/8/2022 12:00:00 AM,15:50:12.5727977
9046,UTA Session 2,trial,28,C,C,1,2189.013,0.492000000000189,11/8/2022 12:00:00 AM,15:50:16.4044431
9046,UTA Session 2,trial,29,C,D,0,2192.481,0.526999999999589,11/8/2022 12:00:00 AM,15:50:19.9074399
9046,UTA Session 2,trial,30,D,B,0,2196.044,0.454999999999927,11/8/2022 12:00:00 AM,15:50:23.3966836
9046,UTA Session 2,trial,31,C,C,1,2199.638,0.409000000000106,11/8/2022 12:00:00 AM,15:50:26.9454368
9046,UTA Session 2,trial,32,E,A,0,2203.227,0.534000000000106,11/8/2022 12:00:00 AM,15:50:30.6598602
9046,UTA Session 2,trial,33,A,A,1,2206.941,0.452999999999975,11/8/2022 12:00:00 AM,15:50:34.2930670
9046,UTA Session 2,trial,34,E,B,0,2211.027,0.954000000000178,11/8/2022 12:00:00 AM,15:50:38.8794722
9046,UTA Session 2,trial,35,C,A,0,2215.414,2.66499999999996,11/8/2022 12:00:00 AM,15:50:44.9768525
9047,UTA Session 2,practice,1,B,D,0,2080.341,8.39400000000023,11/8/2022 12:00:00 AM,15:54:45.1912155
9047,UTA Session 2,practice,2,B,E,0,2097.787,13.549,11/8/2022 12:00:00 AM,15:55:07.7908299
9047,UTA Session 2,practice,3,C,A,0,2113.52,2.34299999999985,11/8/2022 12:00:00 AM,15:55:12.3172585
9047,UTA Session 2,practice,4,A,A,1,2117.703,6.09000000000015,11/8/2022 12:00:00 AM,15:55:20.2483407
9047,UTA Session 2,trial,1,B,A,0,2137.695,5.79799999999977,11/8/2022 12:00:00 AM,15:55:39.9492042
9047,UTA Session 2,trial,2,B,A,0,2149.766,5.52099999999973,11/8/2022 12:00:00 AM,15:55:51.7415604
9047,UTA Session 2,trial,3,C,A,0,2158.962,2.11700000000019,11/8/2022 12:00:00 AM,15:55:57.5342630
9047,UTA Session 2,trial,4,A,A,1,2168.885,3.55399999999963,11/8/2022 12:00:00 AM,15:56:08.8952151
9047,UTA Session 2,trial,5,B,B,1,2176,11.913,11/8/2022 12:00:00 AM,15:56:24.3684343
9047,UTA Session 2,trial,6,D,D,1,2191.01,1.09099999999989,11/8/2022 12:00:00 AM,15:56:28.5569420
9047,UTA Session 2,trial,7,B,B,1,2194.959,0.788000000000011,11/8/2022 12:00:00 AM,15:56:32.2032611
9047,UTA Session 2,trial,8,D,A,0,2198.662,0.843000000000302,11/8/2022 12:00:00 AM,15:56:35.9602933
9047,UTA Session 2,trial,9,C,C,1,2203.728,4.68299999999999,11/8/2022 12:00:00 AM,15:56:44.8672557
9047,UTA Session 2,trial,10,C,C,1,2211.384,5.63700000000017,11/8/2022 12:00:00 AM,15:56:53.4767962
9047,UTA Session 2,trial,11,B,B,1,2219.867,4.71000000000004,11/8/2022 12:00:00 AM,15:57:01.0335025
9047,UTA Session 2,trial,12,E,A,0,2227.431,1.86000000000013,11/8/2022 12:00:00 AM,15:57:05.7471205
9047,UTA Session 2,trial,13,B,B,1,2234.677,3.5619999999999,11/8/2022 12:00:00 AM,15:57:14.6949763
9047,UTA Session 2,trial,14,A,A,1,2241.418,5.30899999999974,11/8/2022 12:00:00 AM,15:57:23.1823873
9047,UTA Session 2,trial,15,E,E,1,2249.75,4.94700000000012,11/8/2022 12:00:00 AM,15:57:31.1529911
9047,UTA Session 2,trial,16,B,B,1,2257.407,7.22199999999975,11/8/2022 12:00:00 AM,15:57:41.0853329
9047,UTA Session 2,trial,17,A,A,1,2267.329,3.24199999999973,11/8/2022 12:00:00 AM,15:57:47.0273063
9047,UTA Session 2,trial,18,D,D,1,2273.739,5.33599999999979,11/8/2022 12:00:00 AM,15:57:55.5307555
9047,UTA Session 2,trial,19,E,E,1,2281.68,3.80200000000013,11/8/2022 12:00:00 AM,15:58:01.9385537
9047,UTA Session 2,trial,20,D,D,1,2288.133,2.48600000000033,11/8/2022 12:00:00 AM,15:58:07.0746149
9047,UTA Session 2,trial,21,A,A,1,2293.211,3.41400000000021,11/8/2022 12:00:00 AM,15:58:13.0816300
9047,UTA Session 2,trial,22,A,A,1,2299.925,3.70799999999963,11/8/2022 12:00:00 AM,15:58:20.0889735
9047,UTA Session 2,trial,23,D,E,0,2306.414,3.57499999999982,11/8/2022 12:00:00 AM,15:58:26.4450186
9047,UTA Session 2,trial,24,D,D,1,2313.339,2.9079999999999,11/8/2022 12:00:00 AM,15:58:32.7040415
9047,UTA Session 2,trial,25,E,D,0,2319.007,6.02199999999993,11/8/2022 12:00:00 AM,15:58:41.4856378
9047,UTA Session 2,trial,26,D,D,1,2327.772,5.029,11/8/2022 12:00:00 AM,15:58:49.2567143
9047,UTA Session 2,trial,27,E,D,0,2335.473,4.62400000000025,11/8/2022 12:00:00 AM,15:58:56.5533429
9047,UTA Session 2,trial,28,C,A,0,2342.808,7.46300000000019,11/8/2022 12:00:00 AM,15:59:06.7268163
9047,UTA Session 2,trial,29,C,A,0,2353.742,4.02099999999973,11/8/2022 12:00:00 AM,15:59:14.2185521
9047,UTA Session 2,trial,30,D,A,0,2361.643,5.42799999999988,11/8/2022 12:00:00 AM,15:59:23.5273224
9047,UTA Session 2,trial,31,C,B,0,2370.439,4.61300000000028,11/8/2022 12:00:00 AM,15:59:31.5086407
9047,UTA Session 2,trial,32,E,E,1,2378.081,14.8620000000001,11/8/2022 12:00:00 AM,15:59:49.3992689
9047,UTA Session 2,trial,33,A,C,0,2395.869,8.62599999999975,11/8/2022 12:00:00 AM,16:00:00.9514783
9047,UTA Session 2,trial,34,E,A,0,2407.62,6.47299999999996,11/8/2022 12:00:00 AM,16:00:10.5493944
9047,UTA Session 2,trial,35,C,C,1,2424.124,3.19500000000016,11/8/2022 12:00:00 AM,16:00:23.7760844
9048,UTA Session 2,practice,1,B,E,0,2358.254,11.8760000000002,11/8/2022 12:00:00 AM,16:06:46.8676135
9048,UTA Session 2,practice,2,B,B,1,2382.371,5.58899999999994,11/8/2022 12:00:00 AM,16:07:04.6959278
9048,UTA Session 2,practice,3,C,C,1,2389.334,4.38400000000001,11/8/2022 12:00:00 AM,16:07:10.4536099
9048,UTA Session 2,practice,4,A,A,1,2394.774,3.14100000000008,11/8/2022 12:00:00 AM,16:07:14.6504134
9048,UTA Session 2,trial,1,B,B,1,2411.713,7.33099999999968,11/8/2022 12:00:00 AM,16:07:35.7814191
9048,UTA Session 2,trial,2,B,A,0,2422.255,7.50099999999975,11/8/2022 12:00:00 AM,16:07:46.4926508
9048,UTA Session 2,trial,3,C,A,0,2433.275,8.5029999999997,11/8/2022 12:00:00 AM,16:07:58.5145598
9048,UTA Session 2,trial,4,A,A,1,2445.013,7.24600000000009,11/8/2022 12:00:00 AM,16:08:08.9960716
9048,UTA Session 2,trial,5,B,A,0,2455.715,6.69699999999966,11/8/2022 12:00:00 AM,16:08:19.1491169
9048,UTA Session 2,trial,6,D,E,0,2465.588,5.15899999999965,11/8/2022 12:00:00 AM,16:08:27.4841014
9048,UTA Session 2,trial,7,B,D,0,2474.021,4.82899999999972,11/8/2022 12:00:00 AM,16:08:35.5867428
9048,UTA Session 2,trial,8,D,E,0,2481.64,4.54600000000028,11/8/2022 12:00:00 AM,16:08:42.9223270
9048,UTA Session 2,trial,9,C,C,1,2488.846,4.62199999999984,11/8/2022 12:00:00 AM,16:08:50.2051071
9048,UTA Session 2,trial,10,C,A,0,2496.235,5.53099999999995,11/8/2022 12:00:00 AM,16:08:58.5034276
9048,UTA Session 2,trial,11,B,B,1,2504.668,9.16699999999992,11/8/2022 12:00:00 AM,16:09:10.5730861
9048,UTA Session 2,trial,12,E,B,0,2516.567,9.35399999999981,11/8/2022 12:00:00 AM,16:09:22.6586672
9048,UTA Session 2,trial,13,B,E,0,2528.99,12.5930000000003,11/8/2022 12:00:00 AM,16:09:38.3202021
9048,UTA Session 2,trial,14,A,A,1,2544.437,2.70400000000018,11/8/2022 12:00:00 AM,16:09:43.8796293
9048,UTA Session 2,trial,15,E,C,0,2549.865,3.31500000000005,11/8/2022 12:00:00 AM,16:09:49.9178284
9048,UTA Session 2,trial,16,B,A,0,2556.214,9.67599999999993,11/8/2022 12:00:00 AM,16:10:02.6267544
9048,UTA Session 2,trial,17,A,D,0,2568.547,14.9989999999998,11/8/2022 12:00:00 AM,16:10:20.2831642
9048,UTA Session 2,trial,18,D,B,0,2586.194,13.502,11/8/2022 12:00:00 AM,16:10:36.4331638
9048,UTA Session 2,trial,19,E,D,0,2602.501,6.9369999999999,11/8/2022 12:00:00 AM,16:10:46.1761344
9048,UTA Session 2,trial,20,D,D,1,2612.16,5.19800000000032,11/8/2022 12:00:00 AM,16:10:54.0965995
9048,UTA Session 2,trial,21,A,A,1,2620.062,11.71,11/8/2022 12:00:00 AM,16:11:08.5101871
9048,UTA Session 2,trial,22,A,A,1,2634.836,4.01500000000033,11/8/2022 12:00:00 AM,16:11:15.5898969
9048,UTA Session 2,trial,23,D,D,1,2641.646,5.32299999999987,11/8/2022 12:00:00 AM,16:11:23.7078655
9048,UTA Session 2,trial,24,D,A,0,2649.624,3.8390000000004,11/8/2022 12:00:00 AM,16:11:30.2020097
9048,UTA Session 2,trial,25,E,D,0,2656.174,6.02700000000004,11/8/2022 12:00:00 AM,16:11:38.9406866
9048,UTA Session 2,trial,26,D,B,0,2664.975,7.29199999999992,11/8/2022 12:00:00 AM,16:11:49.0051517
9048,UTA Session 2,trial,27,E,D,0,2675.433,6.30000000000018,11/8/2022 12:00:00 AM,16:11:58.4725554
9048,UTA Session 2,trial,28,C,B,0,2684.584,5.43299999999999,11/8/2022 12:00:00 AM,16:12:06.7554035
9048,UTA Session 2,trial,29,C,B,0,2692.906,5.59400000000005,11/8/2022 12:00:00 AM,16:12:15.2380014
9048,UTA Session 2,trial,30,D,D,1,2701.231,3.31299999999965,11/8/2022 12:00:00 AM,16:12:21.2829433
9048,UTA Session 2,trial,31,C,A,0,2707.304,15.8849999999998,11/8/2022 12:00:00 AM,16:12:39.9279778
9048,UTA Session 2,trial,32,E,A,0,2725.898,5.10999999999967,11/8/2022 12:00:00 AM,16:12:47.7465996
9048,UTA Session 2,trial,33,A,B,0,2733.668,3.88099999999986,11/8/2022 12:00:00 AM,16:12:54.2877717
9048,UTA Session 2,trial,34,E,A,0,2740.319,2.93299999999999,11/8/2022 12:00:00 AM,16:12:59.9905655
9048,UTA Session 2,trial,35,C,D,0,2746.327,6.78399999999965,11/8/2022 12:00:00 AM,16:13:09.8496974
9050,UTA Session 2,practice,1,B,B,1,2130.583,31.3879999999999,11/9/2022 12:00:00 AM,09:58:33.2599485
9050,UTA Session 2,practice,2,B,A,0,2188.656,26.5340000000001,11/9/2022 12:00:00 AM,09:59:26.4788227
9050,UTA Session 2,practice,3,C,C,1,2224.218,3.73199999999997,11/9/2022 12:00:00 AM,09:59:39.2384979
9050,UTA Session 2,practice,4,A,C,0,2229.051,6.9340000000002,11/9/2022 12:00:00 AM,09:59:47.2721446
9050,UTA Session 2,trial,1,B,E,0,2253.008,9.82400000000007,11/9/2022 12:00:00 AM,10:00:14.1220383
9050,UTA Session 2,trial,2,B,A,0,2267.957,13.8050000000003,11/9/2022 12:00:00 AM,10:00:33.0505609
9050,UTA Session 2,trial,3,C,C,1,2284.896,8.96399999999994,11/9/2022 12:00:00 AM,10:00:45.1493732
9050,UTA Session 2,trial,4,A,A,1,2296.953,12.0369999999998,11/9/2022 12:00:00 AM,10:01:00.2792756
9050,UTA Session 2,trial,5,B,B,1,2311.933,5.80000000000018,11/9/2022 12:00:00 AM,10:01:09.0217141
9050,UTA Session 2,trial,6,D,D,1,2320.662,5.64600000000019,11/9/2022 12:00:00 AM,10:01:17.5970948
9050,UTA Session 2,trial,7,B,B,1,2329.126,9.44999999999982,11/9/2022 12:00:00 AM,10:01:29.8644636
9050,UTA Session 2,trial,8,D,C,0,2341.52,6.49400000000014,11/9/2022 12:00:00 AM,10:01:39.3031471
9050,UTA Session 2,trial,9,C,C,1,2352.164,7.00199999999995,11/9/2022 12:00:00 AM,10:01:50.4549868
9050,UTA Session 2,trial,10,C,A,0,2362.098,9.31600000000026,11/9/2022 12:00:00 AM,10:02:02.7034654
9050,UTA Session 2,trial,11,B,C,0,2374.969,4.17099999999982,11/9/2022 12:00:00 AM,10:02:10.4294909
9050,UTA Session 2,trial,12,E,B,0,2382.118,2.64200000000028,11/9/2022 12:00:00 AM,10:02:16.0492603
9050,UTA Session 2,trial,13,B,B,1,2387.611,12.3070000000002,11/9/2022 12:00:00 AM,10:02:31.2075197
9050,UTA Session 2,trial,14,A,A,1,2403.356,4.596,11/9/2022 12:00:00 AM,10:02:39.2410639
9050,UTA Session 2,trial,15,E,C,0,2411.218,5.03099999999995,11/9/2022 12:00:00 AM,10:02:47.5376886
9050,UTA Session 2,trial,16,B,C,0,2419.119,6.39499999999998,11/9/2022 12:00:00 AM,10:02:56.8035005
9050,UTA Session 2,trial,17,A,B,0,2428.255,5.28099999999995,11/9/2022 12:00:00 AM,10:03:04.8250144
9050,UTA Session 2,trial,18,D,B,0,2436.335,1.99699999999984,11/9/2022 12:00:00 AM,10:03:09.6205482
9050,UTA Session 2,trial,19,E,E,1,2441.359,3.72299999999996,11/9/2022 12:00:00 AM,10:03:16.3716366
9050,UTA Session 2,trial,20,D,B,0,2448.144,8.85200000000032,11/9/2022 12:00:00 AM,10:03:28.2855628
9050,UTA Session 2,trial,21,A,A,1,2459.996,4.32200000000012,11/9/2022 12:00:00 AM,10:03:35.6069833
9050,UTA Session 2,trial,22,A,A,1,2468.235,4.02099999999973,11/9/2022 12:00:00 AM,10:03:43.5458598
9050,UTA Session 2,trial,23,D,E,0,2475.163,9.87699999999995,11/9/2022 12:00:00 AM,10:03:56.3292608
9050,UTA Session 2,trial,24,D,D,1,2487.934,3.71799999999985,11/9/2022 12:00:00 AM,10:04:02.9420553
9050,UTA Session 2,trial,25,E,B,0,2494.362,4.33399999999983,11/9/2022 12:00:00 AM,10:04:09.9856264
9050,UTA Session 2,trial,26,D,B,0,2501.935,4.88700000000017,11/9/2022 12:00:00 AM,10:04:18.1118144
9050,UTA Session 2,trial,27,E,E,1,2509.676,4.53200000000015,11/9/2022 12:00:00 AM,10:04:25.4969121
9050,UTA Session 2,trial,28,C,E,0,2516.939,7.79700000000003,11/9/2022 12:00:00 AM,10:04:36.0256075
9050,UTA Session 2,trial,29,C,E,0,2527.45,2.42600000000039,11/9/2022 12:00:00 AM,10:04:41.1647247
9050,UTA Session 2,trial,30,D,E,0,2532.573,5.5930000000003,11/9/2022 12:00:00 AM,10:04:49.4553571
9050,UTA Session 2,trial,31,C,A,0,2541.131,3.22299999999996,11/9/2022 12:00:00 AM,10:04:55.6421439
9050,UTA Session 2,trial,32,E,E,1,2547.238,2.71600000000035,11/9/2022 12:00:00 AM,10:05:01.2429732
9050,UTA Session 2,trial,33,A,B,0,2552.909,5.31500000000005,11/9/2022 12:00:00 AM,10:05:09.5134653
9050,UTA Session 2,trial,34,E,A,0,2563.595,7.91200000000026,11/9/2022 12:00:00 AM,10:05:22.7961984
9050,UTA Session 2,trial,35,C,B,0,2574.398,2.58599999999979,11/9/2022 12:00:00 AM,10:05:28.2733982
9051,UTA Session 2,practice,1,B,A,0,2237.858,97.181,11/9/2022 12:00:00 AM,10:02:32.7185008
9051,UTA Session 2,practice,2,B,B,1,2363.067,32.9499999999998,11/9/2022 12:00:00 AM,10:03:33.6957788
9051,UTA Session 2,practice,3,C,C,1,2397.804,27.3649999999998,11/9/2022 12:00:00 AM,10:04:02.8476082
9051,UTA Session 2,practice,4,A,A,1,2426.186,11.7869999999998,11/9/2022 12:00:00 AM,10:04:15.6515938
9051,UTA Session 2,trial,1,B,A,0,2446.669,17.299,11/9/2022 12:00:00 AM,10:04:41.6483040
9051,UTA Session 2,trial,2,B,B,1,2470.118,5.00399999999991,11/9/2022 12:00:00 AM,10:04:52.8010223
9051,UTA Session 2,trial,3,C,C,1,2477.925,22.0079999999998,11/9/2022 12:00:00 AM,10:05:17.6133331
9051,UTA Session 2,trial,4,A,A,1,2503.053,10.502,11/9/2022 12:00:00 AM,10:05:31.2349335
9051,UTA Session 2,trial,5,B,C,0,2516.442,8.7510000000002,11/9/2022 12:00:00 AM,10:05:42.8730489
9051,UTA Session 2,trial,6,D,B,0,2529.914,5.721,11/9/2022 12:00:00 AM,10:05:53.3155091
9051,UTA Session 2,trial,7,B,B,1,2538.583,12.9499999999998,11/9/2022 12:00:00 AM,10:06:09.2134179
9051,UTA Session 2,trial,8,D,B,0,2554.577,36.3119999999999,11/9/2022 12:00:00 AM,10:06:48.5700860
9051,UTA Session 2,trial,9,C,D,0,2594.902,13.2190000000001,11/9/2022 12:00:00 AM,10:07:05.8011029
9051,UTA Session 2,trial,10,C,C,1,2611.229,14.8880000000004,11/9/2022 12:00:00 AM,10:07:23.7980822
9051,UTA Session 2,trial,11,B,B,1,2629.382,38.7689999999998,11/9/2022 12:00:00 AM,10:08:05.8326489
9051,UTA Session 2,trial,12,E,B,0,2670.991,12.8919999999998,11/9/2022 12:00:00 AM,10:08:21.5640100
9051,UTA Session 2,trial,13,B,D,0,2686.849,5.90999999999985,11/9/2022 12:00:00 AM,10:08:30.4409844
9051,UTA Session 2,trial,14,A,E,0,2695.605,14.7719999999999,11/9/2022 12:00:00 AM,10:08:48.0583295
9051,UTA Session 2,trial,15,E,C,0,2714.194,7.98900000000003,11/9/2022 12:00:00 AM,10:08:59.8638971
9051,UTA Session 2,trial,16,B,D,0,2725.313,5.01600000000008,11/9/2022 12:00:00 AM,10:09:08.0107135
9051,UTA Session 2,trial,17,A,B,0,2733.057,9.404,11/9/2022 12:00:00 AM,10:09:20.1421804
9051,UTA Session 2,trial,18,D,A,0,2746.36,7.47499999999991,11/9/2022 12:00:00 AM,10:09:31.5160351
9051,UTA Session 2,trial,19,E,A,0,2758.05,13.4809999999998,11/9/2022 12:00:00 AM,10:09:49.2124710
9051,UTA Session 2,trial,20,D,D,1,2774.539,7.39299999999957,11/9/2022 12:00:00 AM,10:09:59.6141032
9051,UTA Session 2,trial,21,A,D,0,2784.836,26.0450000000001,11/9/2022 12:00:00 AM,10:10:28.5637633
9051,UTA Session 2,trial,22,A,B,0,2813.655,7.41799999999967,11/9/2022 12:00:00 AM,10:10:38.7544556
9051,UTA Session 2,trial,23,D,C,0,2823.992,8.75799999999981,11/9/2022 12:00:00 AM,10:10:50.4325564
9051,UTA Session 2,trial,24,D,D,1,2835.958,3.85500000000002,11/9/2022 12:00:00 AM,10:10:57.4953316
9051,UTA Session 2,trial,25,E,C,0,2842.76,5.40099999999984,11/9/2022 12:00:00 AM,10:11:05.8439942
9051,UTA Session 2,trial,26,D,D,1,2851.213,11.3579999999997,11/9/2022 12:00:00 AM,10:11:20.2538611
9051,UTA Session 2,trial,27,E,D,0,2865.324,7.39100000000008,11/9/2022 12:00:00 AM,10:11:30.3981171
9051,UTA Session 2,trial,28,C,B,0,2875.558,8.69700000000012,11/9/2022 12:00:00 AM,10:11:41.9382360
9051,UTA Session 2,trial,29,C,B,0,2887.519,11.6320000000001,11/9/2022 12:00:00 AM,10:11:56.8333080
9049,UTA Session 2,practice,1,B,B,1,2643.657,9.95899999999983,11/9/2022 12:00:00 AM,10:06:14.3079894
9049,UTA Session 2,practice,2,B,B,1,2697.097,6.39999999999964,11/9/2022 12:00:00 AM,10:07:04.1877174
9049,UTA Session 2,practice,3,C,C,1,2705.19,6.43100000000004,11/9/2022 12:00:00 AM,10:07:12.3117807
9049,UTA Session 2,practice,4,A,A,1,2712.722,4.9369999999999,11/9/2022 12:00:00 AM,10:07:18.3494989
9049,UTA Session 2,trial,1,B,B,1,2729.657,6.70199999999977,11/9/2022 12:00:00 AM,10:07:37.0508527
9049,UTA Session 2,trial,2,B,B,1,2739.731,5.58099999999968,11/9/2022 12:00:00 AM,10:07:46.0029992
9049,UTA Session 2,trial,3,C,B,0,2748.377,7.58399999999983,11/9/2022 12:00:00 AM,10:07:56.6524313
9049,UTA Session 2,trial,4,A,A,1,2762.825,11.5420000000004,11/9/2022 12:00:00 AM,10:08:15.0575216
9049,UTA Session 2,trial,5,B,C,0,2777.806,6.23300000000017,11/9/2022 12:00:00 AM,10:08:24.7292238
9049,UTA Session 2,trial,6,D,D,1,2790.024,13.0830000000001,11/9/2022 12:00:00 AM,10:08:43.7974535
9049,UTA Session 2,trial,7,B,A,0,2806.168,19.5029999999997,11/9/2022 12:00:00 AM,10:09:06.3614479
9049,UTA Session 2,trial,8,D,D,1,2829.106,13.8639999999996,11/9/2022 12:00:00 AM,10:09:23.6605066
9049,UTA Session 2,trial,9,C,D,0,2845.983,23.1459999999997,11/9/2022 12:00:00 AM,10:09:49.8180607
9049,UTA Session 2,trial,10,C,A,0,2874.101,14.2280000000001,11/9/2022 12:00:00 AM,10:10:09.0178331
9049,UTA Session 2,trial,11,B,B,1,2892.164,7.91899999999987,11/9/2022 12:00:00 AM,10:10:20.7739326
9049,UTA Session 2,trial,12,E,E,1,2905.364,17.4209999999998,11/9/2022 12:00:00 AM,10:10:43.4747156
9049,UTA Session 2,trial,13,B,B,1,2925.731,14.0939999999996,11/9/2022 12:00:00 AM,10:11:00.5151440
9049,UTA Session 2,trial,14,A,A,1,2942.989,8.29599999999982,11/9/2022 12:00:00 AM,10:11:11.9749629
9049,UTA Session 2,trial,15,E,E,1,2954.34,15.4929999999999,11/9/2022 12:00:00 AM,10:11:30.5219332
9049,UTA Session 2,trial,16,B,B,1,2972.759,9.23399999999992,11/9/2022 12:00:00 AM,10:11:42.6820917
9049,UTA Session 2,trial,17,A,A,1,2985.139,7.4069999999997,11/9/2022 12:00:00 AM,10:11:53.2361886
9049,UTA Session 2,trial,18,D,A,0,2995.639,7.40599999999995,11/9/2022 12:00:00 AM,10:12:03.7346248
9049,UTA Session 2,trial,19,E,E,1,3013.804,12.0319999999997,11/9/2022 12:00:00 AM,10:12:26.5248013
9049,UTA Session 2,trial,20,D,D,1,3028.647,29.7269999999999,11/9/2022 12:00:00 AM,10:12:59.0629964
9049,UTA Session 2,trial,21,A,A,1,3061.365,13.2490000000003,11/9/2022 12:00:00 AM,10:13:15.3026708
9049,UTA Session 2,trial,22,A,A,1,3078.036,3.55999999999995,11/9/2022 12:00:00 AM,10:13:22.2849175
9049,UTA Session 2,trial,23,D,D,1,3084.551,10.2280000000001,11/9/2022 12:00:00 AM,10:13:35.4683932
9049,UTA Session 2,trial,24,D,D,1,3097.686,4.44599999999991,11/9/2022 12:00:00 AM,10:13:42.8202805
9049,UTA Session 2,trial,25,E,E,1,3105.003,5.17399999999998,11/9/2022 12:00:00 AM,10:13:50.8646815
9049,UTA Session 2,trial,26,D,D,1,3112.88,13.7069999999999,11/9/2022 12:00:00 AM,10:14:07.2745644
9049,UTA Session 2,trial,27,E,A,0,3129.269,31.8210000000004,11/9/2022 12:00:00 AM,10:14:41.7780517
9049,UTA Session 2,trial,28,C,E,0,3164.38,5.5,11/9/2022 12:00:00 AM,10:14:50.5677153
9049,UTA Session 2,trial,29,C,D,0,3172.927,4.79299999999967,11/9/2022 12:00:00 AM,10:14:58.4083860
9052,UTA Session 2,practice,1,B,E,0,1470.297,22.068,11/9/2022 12:00:00 AM,13:00:45.4703819
9052,UTA Session 2,practice,2,B,A,0,1500.622,24.0889999999999,11/9/2022 12:00:00 AM,13:01:17.8143086
9052,UTA Session 2,practice,3,C,E,0,1531.21,4.80600000000004,11/9/2022 12:00:00 AM,13:01:29.1187523
9052,UTA Session 2,practice,4,A,C,0,1536.853,1.01199999999994,11/9/2022 12:00:00 AM,13:01:30.9683807
9052,UTA Session 2,trial,1,B,A,0,1548.756,2.77299999999991,11/9/2022 12:00:00 AM,13:01:44.6343782
9052,UTA Session 2,trial,2,B,C,0,1555.042,1.10800000000017,11/9/2022 12:00:00 AM,13:01:49.2529970
9052,UTA Session 2,trial,3,C,B,0,1558.872,0.80399999999986,11/9/2022 12:00:00 AM,13:01:52.7786496
9052,UTA Session 2,trial,4,A,B,0,1562.569,1.096,11/9/2022 12:00:00 AM,13:01:56.7690087
9052,UTA Session 2,trial,5,B,A,0,1566.474,1.37000000000012,11/9/2022 12:00:00 AM,13:02:00.9471681
9052,UTA Session 2,trial,6,D,B,0,1571.485,32.635,11/9/2022 12:00:00 AM,13:02:37.2231808
9052,UTA Session 2,trial,7,B,C,0,1607.64,16.731,11/9/2022 12:00:00 AM,13:02:57.4747914
9052,UTA Session 2,trial,8,D,D,1,1627.58,4.50200000000018,11/9/2022 12:00:00 AM,13:03:05.1863586
9052,UTA Session 2,trial,9,C,E,0,1643.54,3.58699999999999,11/9/2022 12:00:00 AM,13:03:20.2315942
9052,UTA Session 2,trial,10,C,B,0,1650.141,0.474999999999909,11/9/2022 12:00:00 AM,13:03:23.7192990
9052,UTA Session 2,trial,11,B,A,0,1653.576,1.00199999999995,11/9/2022 12:00:00 AM,13:03:27.6809004
9052,UTA Session 2,trial,12,E,B,0,1657.659,10.0509999999999,11/9/2022 12:00:00 AM,13:03:40.8131189
9052,UTA Session 2,trial,13,B,C,0,1671.659,1.202,11/9/2022 12:00:00 AM,13:03:45.9644320
9052,UTA Session 2,trial,14,A,C,0,1675.917,0.577999999999975,11/9/2022 12:00:00 AM,13:03:49.5981345
9052,UTA Session 2,trial,15,E,E,1,1679.919,2.75799999999981,11/9/2022 12:00:00 AM,13:03:55.7807722
9052,UTA Session 2,trial,16,B,E,0,1685.654,3.21499999999992,11/9/2022 12:00:00 AM,13:04:01.9736459
9052,UTA Session 2,trial,17,A,B,0,1692.353,11.0259999999998,11/9/2022 12:00:00 AM,13:04:16.4829943
9052,UTA Session 2,trial,18,D,A,0,1710.174,12.4929999999999,11/9/2022 12:00:00 AM,13:04:35.7705472
9052,UTA Session 2,trial,19,E,B,0,1725.929,2.20699999999988,11/9/2022 12:00:00 AM,13:04:41.2387734
9052,UTA Session 2,trial,20,D,D,1,1731.573,4.62799999999993,11/9/2022 12:00:00 AM,13:04:49.3048284
