"ID";"congruency";"RT";"accuracy"
33;"congruent";583;1
33;"congruent";356;1
33;"congruent";475;1
33;"incongruent";429;0
33;"congruent";517;1
33;"congruent";424;1
33;"congruent";513;1
33;"congruent";476;1
33;"incongruent";614;1
33;"congruent";419;1
33;"congruent";460;1
33;"congruent";437;1
33;"incongruent";454;1
33;"congruent";360;1
33;"congruent";430;1
33;"incongruent";415;1
33;"congruent";823;1
33;"congruent";434;1
33;"congruent";451;1
33;"congruent";460;1
33;"incongruent";470;1
33;"congruent";455;1
33;"congruent";457;1
33;"congruent";459;1
33;"incongruent";580;1
33;"congruent";393;1
33;"incongruent";465;1
33;"congruent";411;1
33;"congruent";419;1
33;"congruent";403;1
33;"incongruent";427;1
33;"congruent";420;1
33;"congruent";357;1
33;"congruent";395;1
33;"incongruent";427;0
33;"congruent";636;1
33;"congruent";386;1
33;"incongruent";474;1
33;"congruent";420;1
33;"incongruent";580;1
33;"congruent";425;1
33;"congruent";490;1
33;"congruent";420;1
33;"congruent";381;1
33;"incongruent";628;1
33;"congruent";418;1
33;"congruent";419;1
33;"congruent";419;1
33;"congruent";427;1
33;"congruent";452;1
33;"incongruent";461;1
33;"congruent";511;1
33;"incongruent";482;1
33;"congruent";460;1
33;"congruent";437;1
33;"congruent";382;1
33;"congruent";390;1
33;"incongruent";533;1
33;"congruent";441;1
33;"congruent";378;1
33;"congruent";466;1
33;"congruent";395;1
33;"incongruent";363;0
33;"congruent";483;1
33;"incongruent";477;1
33;"congruent";479;1
33;"congruent";441;1
33;"congruent";410;1
33;"congruent";434;1
33;"incongruent";443;1
33;"congruent";388;1
33;"congruent";452;1
33;"incongruent";485;1
33;"congruent";367;1
33;"congruent";414;1
33;"incongruent";511;1
33;"congruent";369;1
33;"congruent";465;1
33;"incongruent";450;1
33;"congruent";779;1
33;"congruent";357;1
33;"congruent";444;1
33;"congruent";413;1
33;"congruent";453;1
33;"incongruent";511;1
33;"congruent";353;1
33;"congruent";616;1
33;"incongruent";470;1
33;"congruent";415;1
33;"congruent";312;1
33;"congruent";381;1
33;"congruent";421;1
33;"incongruent";557;1
33;"congruent";433;1
33;"congruent";402;1
33;"congruent";370;1
33;"congruent";385;1
33;"incongruent";561;1
33;"congruent";469;1
33;"congruent";382;1
33;"congruent";398;1
33;"incongruent";526;1
33;"congruent";361;1
33;"incongruent";432;1
33;"congruent";441;1
33;"congruent";442;1
33;"congruent";379;1
33;"congruent";403;1
33;"congruent";387;1
33;"incongruent";714;1
33;"congruent";395;1
33;"incongruent";451;1
33;"congruent";380;1
33;"congruent";387;1
33;"congruent";467;1
33;"congruent";420;1
33;"congruent";445;1
33;"congruent";431;1
33;"congruent";383;1
33;"incongruent";463;1
33;"congruent";377;1
33;"congruent";424;1
33;"congruent";392;1
33;"congruent";400;1
33;"congruent";360;1
33;"incongruent";415;1
33;"congruent";479;1
33;"incongruent";449;1
33;"congruent";370;1
33;"congruent";401;1
33;"congruent";497;1
33;"congruent";380;1
33;"congruent";403;1
33;"incongruent";507;1
33;"congruent";502;1
33;"incongruent";849;1
33;"congruent";413;1
33;"congruent";461;1
33;"incongruent";414;1
33;"congruent";631;1
33;"congruent";341;1
33;"congruent";363;1
33;"congruent";378;1
33;"congruent";426;1
33;"incongruent";459;1
33;"congruent";485;1
33;"congruent";414;1
33;"incongruent";519;1
33;"congruent";866;1
33;"congruent";382;1
33;"congruent";542;1
33;"incongruent";401;1
33;"congruent";465;1
33;"congruent";411;1
33;"congruent";475;1
33;"congruent";421;1
33;"congruent";446;1
33;"incongruent";575;1
33;"congruent";499;1
33;"incongruent";430;1
33;"congruent";430;1
33;"congruent";455;1
33;"congruent";425;1
33;"congruent";402;1
33;"congruent";586;1
33;"congruent";359;1
33;"incongruent";469;1
33;"congruent";439;1
33;"congruent";392;1
33;"incongruent";495;1
33;"congruent";450;1
33;"congruent";435;1
33;"incongruent";459;1
33;"congruent";445;1
34;"congruent";398;1
34;"congruent";343;1
34;"congruent";326;1
34;"incongruent";484;1
34;"congruent";470;1
34;"congruent";320;1
34;"congruent";326;1
34;"incongruent";661;0
34;"congruent";419;1
34;"congruent";476;1
34;"incongruent";462;1
34;"congruent";375;1
34;"congruent";439;1
34;"incongruent";496;1
34;"congruent";435;1
34;"congruent";523;1
34;"congruent";351;1
34;"congruent";349;1
34;"incongruent";500;1
34;"congruent";895;1
34;"congruent";292;1
34;"congruent";345;1
34;"incongruent";832;1
34;"congruent";979;1
34;"congruent";770;1
34;"incongruent";555;1
34;"congruent";439;1
34;"congruent";545;1
34;"congruent";364;1
34;"incongruent";739;1
34;"congruent";492;1
34;"congruent";791;1
34;"congruent";417;1
34;"congruent";545;1
34;"incongruent";637;1
34;"congruent";451;1
34;"congruent";452;1
34;"congruent";566;1
34;"incongruent";938;1
34;"congruent";352;1
34;"congruent";343;1
34;"incongruent";462;1
34;"congruent";487;1
34;"congruent";354;1
34;"congruent";825;1
34;"congruent";515;1
34;"incongruent";463;1
34;"congruent";472;1
34;"congruent";402;1
34;"congruent";298;1
34;"incongruent";840;1
34;"congruent";811;1
34;"incongruent";486;1
34;"congruent";480;1
34;"congruent";474;1
34;"congruent";388;1
34;"incongruent";412;0
34;"congruent";356;1
34;"congruent";371;1
34;"congruent";378;1
34;"incongruent";322;0
34;"congruent";440;1
34;"congruent";361;1
34;"incongruent";600;1
34;"congruent";373;1
34;"incongruent";397;1
34;"congruent";509;1
34;"congruent";376;1
34;"congruent";439;1
34;"congruent";385;1
34;"incongruent";424;1
34;"congruent";353;1
34;"congruent";320;1
34;"congruent";373;1
34;"congruent";349;1
34;"congruent";276;1
34;"incongruent";297;0
34;"congruent";399;1
34;"incongruent";367;0
34;"congruent";454;1
34;"congruent";463;1
34;"congruent";513;1
34;"congruent";468;1
34;"incongruent";670;1
34;"congruent";373;1
34;"congruent";372;1
34;"congruent";515;1
34;"congruent";414;1
34;"incongruent";495;1
34;"congruent";545;1
34;"incongruent";485;1
34;"congruent";615;1
34;"congruent";645;1
34;"congruent";411;1
34;"congruent";459;1
34;"incongruent";1077;1
34;"congruent";439;1
34;"congruent";360;1
34;"incongruent";551;1
34;"congruent";379;1
34;"congruent";395;1
34;"incongruent";578;1
34;"congruent";463;1
34;"congruent";601;1
34;"incongruent";630;1
34;"congruent";740;1
34;"congruent";493;1
34;"congruent";447;1
34;"congruent";441;1
34;"congruent";362;1
34;"incongruent";553;1
34;"congruent";805;1
34;"congruent";447;1
34;"incongruent";440;1
34;"congruent";410;1
34;"congruent";474;1
34;"congruent";356;1
34;"congruent";419;1
34;"incongruent";667;1
34;"congruent";426;1
34;"congruent";379;1
34;"congruent";410;1
34;"congruent";394;1
34;"incongruent";451;1
34;"congruent";604;1
34;"congruent";369;1
34;"congruent";321;1
34;"incongruent";295;0
34;"congruent";380;1
34;"incongruent";379;1
34;"congruent";331;1
34;"congruent";417;1
34;"congruent";282;1
34;"congruent";342;1
34;"congruent";478;1
34;"incongruent";296;0
34;"congruent";325;1
34;"incongruent";411;1
34;"congruent";324;1
34;"congruent";314;1
34;"congruent";512;1
34;"congruent";275;1
34;"congruent";687;1
34;"congruent";439;1
34;"congruent";296;1
34;"incongruent";774;1
34;"congruent";447;1
34;"congruent";401;1
34;"congruent";473;1
34;"congruent";499;1
34;"congruent";325;1
34;"incongruent";571;1
34;"congruent";431;1
34;"incongruent";624;1
34;"congruent";422;1
34;"congruent";367;1
34;"congruent";438;1
34;"congruent";455;1
34;"congruent";401;1
34;"incongruent";377;1
34;"congruent";456;1
34;"incongruent";546;1
34;"congruent";422;1
34;"congruent";439;1
34;"incongruent";408;1
34;"congruent";425;0
34;"congruent";370;1
34;"congruent";393;1
34;"congruent";769;1
34;"congruent";370;1
34;"incongruent";522;1
34;"congruent";429;1
34;"congruent";334;1
34;"incongruent";668;1
34;"congruent";419;1
34;"congruent";467;1
34;"congruent";373;1
34;"incongruent";524;1
34;"congruent";383;1
34;"congruent";383;1
34;"congruent";398;1
34;"congruent";798;1
34;"congruent";417;1
34;"incongruent";329;0
34;"congruent";568;1
34;"incongruent";404;1
34;"congruent";748;1
34;"congruent";373;1
34;"congruent";420;1
34;"congruent";340;1
34;"congruent";315;1
34;"congruent";537;1
34;"incongruent";476;1
34;"congruent";462;1
34;"congruent";351;1
34;"incongruent";703;1
34;"congruent";391;1
34;"congruent";431;1
34;"incongruent";416;0
34;"congruent";376;1
35;"congruent";403;1
35;"congruent";355;1
35;"congruent";426;1
35;"incongruent";667;1
35;"congruent";450;1
35;"congruent";603;1
35;"congruent";408;1
35;"incongruent";704;1
35;"congruent";488;1
35;"congruent";810;1
35;"incongruent";349;1
35;"congruent";451;1
35;"congruent";413;1
35;"incongruent";573;1
35;"congruent";401;1
35;"congruent";713;1
35;"congruent";401;1
35;"congruent";529;1
35;"incongruent";573;1
35;"congruent";473;1
35;"congruent";659;1
35;"congruent";730;1
35;"incongruent";762;1
35;"congruent";835;1
35;"congruent";350;1
35;"incongruent";789;1
35;"congruent";431;1
35;"congruent";432;1
35;"congruent";289;1
35;"incongruent";590;1
35;"congruent";523;1
35;"congruent";462;1
35;"congruent";336;1
35;"congruent";422;1
35;"incongruent";663;1
35;"congruent";477;1
35;"congruent";319;1
35;"congruent";469;1
35;"incongruent";487;1
35;"congruent";377;1
35;"congruent";385;1
35;"incongruent";456;1
35;"congruent";410;1
35;"congruent";298;1
35;"congruent";368;1
35;"congruent";375;1
35;"incongruent";454;1
35;"congruent";487;1
35;"congruent";354;1
35;"congruent";408;1
35;"incongruent";489;1
35;"congruent";499;1
35;"incongruent";494;1
35;"congruent";432;1
35;"congruent";369;1
35;"congruent";272;1
35;"incongruent";421;1
35;"congruent";309;1
35;"congruent";387;1
35;"congruent";402;1
35;"incongruent";322;1
35;"congruent";449;1
35;"congruent";386;1
35;"incongruent";705;1
35;"congruent";609;1
35;"incongruent";430;1
35;"congruent";391;1
35;"congruent";399;1
35;"congruent";559;1
35;"congruent";547;1
35;"incongruent";430;1
35;"congruent";343;1
35;"congruent";342;1
35;"congruent";396;1
35;"congruent";412;1
35;"congruent";364;1
35;"incongruent";468;1
35;"congruent";341;1
35;"incongruent";484;1
35;"congruent";382;1
35;"congruent";445;1
35;"congruent";350;1
35;"congruent";469;1
35;"incongruent";503;1
35;"congruent";338;1
35;"congruent";368;1
35;"congruent";367;1
35;"congruent";414;1
35;"incongruent";519;1
35;"congruent";306;1
35;"incongruent";656;1
35;"congruent";350;1
35;"congruent";437;1
35;"congruent";358;1
35;"congruent";388;1
35;"incongruent";668;1
35;"congruent";347;1
35;"congruent";466;1
35;"incongruent";475;1
35;"congruent";357;1
35;"congruent";332;1
35;"incongruent";498;1
35;"congruent";349;1
35;"congruent";420;1
35;"incongruent";380;1
35;"congruent";380;1
35;"congruent";747;1
35;"congruent";348;1
35;"congruent";323;1
35;"congruent";369;1
35;"incongruent";496;1
35;"congruent";378;1
35;"congruent";386;1
35;"incongruent";554;1
35;"congruent";334;1
35;"congruent";588;1
35;"congruent";441;1
35;"congruent";338;1
35;"incongruent";600;1
35;"congruent";342;1
35;"congruent";524;1
35;"congruent";431;1
35;"congruent";264;1
35;"incongruent";516;1
35;"congruent";295;1
35;"congruent";348;1
35;"congruent";347;1
35;"incongruent";586;1
35;"congruent";399;1
35;"incongruent";431;1
35;"congruent";440;1
35;"congruent";328;1
35;"congruent";326;1
35;"congruent";388;1
35;"congruent";412;1
35;"incongruent";420;1
35;"congruent";413;1
35;"incongruent";461;1
35;"congruent";367;1
35;"congruent";398;1
35;"congruent";342;1
35;"congruent";388;1
35;"congruent";332;1
35;"congruent";394;1
35;"congruent";322;1
35;"incongruent";528;0
35;"congruent";644;1
35;"congruent";362;1
35;"congruent";361;1
35;"congruent";464;1
35;"congruent";330;1
35;"incongruent";656;1
35;"congruent";430;1
35;"incongruent";319;0
35;"congruent";437;1
35;"congruent";365;1
35;"congruent";317;1
35;"congruent";379;1
35;"congruent";386;1
35;"incongruent";418;1
35;"congruent";378;1
35;"incongruent";394;1
35;"congruent";426;1
35;"congruent";403;1
35;"incongruent";419;1
35;"congruent";459;1
35;"congruent";317;1
35;"congruent";323;1
35;"congruent";425;1
35;"congruent";345;1
35;"incongruent";536;1
35;"congruent";435;1
35;"congruent";412;1
35;"incongruent";525;1
35;"congruent";384;1
35;"congruent";312;1
35;"congruent";349;1
35;"incongruent";484;1
35;"congruent";358;1
35;"congruent";373;1
35;"congruent";308;1
35;"congruent";337;1
35;"congruent";328;1
35;"incongruent";662;1
35;"congruent";405;1
35;"incongruent";429;1
35;"congruent";405;1
35;"congruent";566;1
35;"congruent";410;1
35;"congruent";563;1
35;"congruent";415;1
35;"congruent";343;1
35;"incongruent";461;1
35;"congruent";407;1
35;"congruent";335;1
35;"incongruent";549;1
35;"congruent";553;1
35;"congruent";573;1
35;"incongruent";626;1
35;"congruent";327;1
36;"congruent";408;1
36;"congruent";632;1
36;"congruent";526;1
36;"incongruent";522;1
36;"congruent";469;1
36;"congruent";399;1
36;"congruent";399;1
36;"incongruent";583;1
36;"congruent";396;1
36;"congruent";356;1
36;"incongruent";570;1
36;"congruent";471;1
36;"congruent";369;1
36;"incongruent";512;1
36;"congruent";491;1
36;"congruent";461;1
36;"congruent";439;1
36;"congruent";416;1
36;"incongruent";456;1
36;"congruent";426;1
36;"congruent";395;1
36;"congruent";451;1
36;"incongruent";548;1
36;"congruent";528;1
36;"congruent";435;1
36;"incongruent";628;1
36;"congruent";570;1
36;"congruent";486;1
36;"congruent";337;1
36;"incongruent";479;1
36;"congruent";401;1
36;"congruent";353;1
36;"congruent";344;1
36;"congruent";543;1
36;"incongruent";530;1
36;"congruent";366;1
36;"congruent";309;1
36;"congruent";459;1
36;"incongruent";492;1
36;"congruent";375;1
36;"congruent";366;1
36;"incongruent";398;1
36;"congruent";446;1
36;"congruent";407;1
36;"congruent";423;1
36;"congruent";376;1
36;"incongruent";584;1
36;"congruent";412;1
36;"congruent";373;1
36;"congruent";476;1
36;"incongruent";518;1
36;"congruent";481;1
36;"incongruent";451;1
36;"congruent";388;1
36;"congruent";428;1
36;"congruent";397;1
36;"incongruent";453;1
36;"congruent";326;1
36;"congruent";492;1
36;"congruent";303;1
36;"incongruent";484;1
36;"congruent";334;1
36;"congruent";365;1
36;"incongruent";420;1
36;"congruent";293;1
36;"incongruent";434;1
36;"congruent";403;1
36;"congruent";339;1
36;"congruent";345;1
36;"congruent";376;1
36;"incongruent";528;1
36;"congruent";393;1
36;"congruent";323;1
36;"congruent";385;1
36;"congruent";320;1
36;"congruent";302;1
36;"incongruent";548;1
36;"congruent";480;1
36;"incongruent";474;1
36;"congruent";420;1
36;"congruent";420;1
36;"congruent";397;1
36;"congruent";445;1
36;"incongruent";406;0
36;"congruent";622;1
36;"congruent";372;1
36;"congruent";451;1
36;"congruent";420;1
36;"incongruent";533;1
36;"congruent";416;1
36;"incongruent";513;1
36;"congruent";372;1
36;"congruent";347;1
36;"congruent";362;1
36;"congruent";337;1
36;"incongruent";415;1
36;"congruent";328;1
36;"congruent";414;1
36;"incongruent";302;1
36;"congruent";388;1
36;"congruent";372;1
36;"incongruent";435;1
36;"congruent";436;1
36;"congruent";332;1
36;"incongruent";427;1
36;"congruent";412;1
36;"congruent";372;1
36;"congruent";387;1
36;"congruent";331;1
36;"congruent";401;1
36;"incongruent";537;1
36;"congruent";525;1
36;"congruent";456;1
36;"incongruent";538;1
36;"congruent";373;1
36;"congruent";468;1
36;"congruent";414;1
36;"congruent";359;1
36;"incongruent";574;1
36;"congruent";506;1
36;"congruent";453;1
36;"congruent";399;1
36;"congruent";391;1
36;"incongruent";503;1
36;"congruent";410;1
36;"congruent";458;1
36;"congruent";388;1
36;"incongruent";491;1
36;"congruent";430;1
36;"incongruent";478;1
36;"congruent";464;1
36;"congruent";386;1
36;"congruent";394;1
36;"congruent";434;1
36;"congruent";450;1
36;"incongruent";388;1
36;"congruent";507;1
36;"incongruent";502;1
36;"congruent";497;1
36;"congruent";387;1
36;"congruent";491;1
36;"congruent";517;1
36;"congruent";464;1
36;"congruent";378;1
36;"congruent";354;1
36;"incongruent";392;0
36;"congruent";600;1
36;"congruent";454;1
36;"congruent";391;1
36;"congruent";463;1
36;"congruent";489;1
36;"incongruent";499;1
36;"congruent";486;1
36;"incongruent";432;1
36;"congruent";385;1
36;"congruent";448;1
36;"congruent";530;1
36;"congruent";373;1
36;"congruent";372;1
36;"incongruent";443;1
36;"congruent";468;1
36;"incongruent";446;1
36;"congruent";392;1
36;"congruent";312;1
36;"incongruent";453;1
36;"congruent";463;1
36;"congruent";448;1
36;"congruent";401;1
36;"congruent";370;1
36;"congruent";329;1
36;"incongruent";479;1
36;"congruent";409;1
36;"congruent";394;1
36;"incongruent";489;1
36;"congruent";356;1
36;"congruent";323;1
36;"congruent";321;1
36;"incongruent";287;0
36;"congruent";780;1
36;"congruent";414;1
36;"congruent";390;1
36;"congruent";502;1
36;"congruent";600;1
36;"incongruent";494;1
36;"congruent";408;1
36;"incongruent";464;1
36;"congruent";426;1
36;"congruent";458;1
36;"congruent";348;1
36;"congruent";491;1
36;"congruent";469;1
36;"congruent";447;1
36;"incongruent";489;1
36;"congruent";427;1
36;"congruent";420;1
36;"incongruent";476;1
36;"congruent";366;1
36;"congruent";510;1
36;"incongruent";496;1
36;"congruent";395;1
37;"congruent";579;1
37;"congruent";601;1
37;"congruent";541;1
37;"incongruent";665;1
37;"congruent";568;1
37;"congruent";628;1
37;"congruent";561;1
37;"incongruent";573;1
37;"congruent";498;1
37;"congruent";844;1
37;"incongruent";583;1
37;"congruent";548;1
37;"congruent";479;1
37;"incongruent";713;1
37;"congruent";633;1
37;"congruent";567;1
37;"congruent";507;1
37;"congruent";549;1
37;"incongruent";713;1
37;"congruent";497;1
37;"congruent";563;1
37;"congruent";743;1
37;"incongruent";824;1
37;"congruent";763;1
37;"congruent";764;1
37;"incongruent";629;1
37;"congruent";579;1
37;"congruent";519;1
37;"congruent";746;1
37;"incongruent";491;1
37;"congruent";525;1
37;"congruent";432;1
37;"congruent";481;1
37;"congruent";723;1
37;"incongruent";683;1
37;"congruent";450;1
37;"congruent";539;1
37;"congruent";463;1
37;"incongruent";609;1
37;"congruent";486;1
37;"congruent";496;1
37;"incongruent";538;1
37;"congruent";630;1
37;"congruent";531;1
37;"congruent";471;1
37;"congruent";384;1
37;"incongruent";479;1
37;"congruent";665;1
37;"congruent";488;1
37;"congruent";490;1
37;"incongruent";852;1
37;"congruent";487;1
37;"incongruent";553;1
37;"congruent";413;1
37;"congruent";501;1
37;"congruent";431;1
37;"incongruent";536;1
37;"congruent";411;1
37;"congruent";443;1
37;"congruent";476;1
37;"incongruent";502;0
37;"congruent";920;1
37;"congruent";501;1
37;"incongruent";552;1
37;"congruent";395;1
37;"incongruent";475;1
37;"congruent";596;1
37;"congruent";457;1
37;"congruent";450;1
37;"congruent";404;1
37;"incongruent";396;0
37;"congruent";475;1
37;"congruent";877;1
37;"congruent";473;1
37;"congruent";474;1
37;"congruent";556;1
37;"incongruent";696;1
37;"congruent";471;1
37;"incongruent";505;1
37;"congruent";467;1
37;"congruent";405;1
37;"congruent";469;1
37;"congruent";430;1
37;"incongruent";511;1
37;"congruent";458;1
37;"congruent";451;1
37;"congruent";412;1
37;"congruent";540;1
37;"incongruent";631;1
37;"congruent";605;1
37;"incongruent";570;1
37;"congruent";446;1
37;"congruent";423;1
37;"congruent";463;1
37;"congruent";433;1
37;"incongruent";458;1
37;"congruent";411;1
37;"congruent";395;1
37;"incongruent";474;1
37;"congruent";404;1
37;"congruent";500;1
37;"incongruent";462;1
37;"congruent";392;1
37;"congruent";504;1
37;"incongruent";498;1
37;"congruent";396;0
37;"congruent";492;1
37;"congruent";550;1
37;"congruent";434;1
37;"congruent";330;1
37;"incongruent";520;1
37;"congruent";611;1
37;"congruent";392;1
37;"incongruent";472;1
37;"congruent";393;1
37;"congruent";433;1
37;"congruent";370;1
37;"congruent";305;1
37;"incongruent";414;0
37;"congruent";710;1
37;"congruent";358;1
37;"congruent";429;1
37;"congruent";421;1
37;"incongruent";494;1
37;"congruent";456;1
37;"congruent";345;1
37;"congruent";408;1
37;"incongruent";656;1
37;"congruent";542;1
37;"incongruent";634;1
37;"congruent";416;1
37;"congruent";304;1
37;"congruent";406;1
37;"congruent";470;1
37;"congruent";335;1
37;"incongruent";525;1
37;"congruent";352;1
37;"incongruent";503;1
37;"congruent";481;1
37;"congruent";387;1
37;"congruent";435;1
37;"congruent";516;1
37;"congruent";566;1
37;"congruent";498;1
37;"congruent";493;1
37;"incongruent";647;1
37;"congruent";389;1
37;"congruent";404;1
37;"congruent";372;1
37;"congruent";372;1
37;"congruent";443;1
37;"incongruent";491;1
37;"congruent";549;1
37;"incongruent";521;1
37;"congruent";500;1
37;"congruent";454;1
37;"congruent";407;1
37;"congruent";391;1
37;"congruent";359;1
37;"incongruent";470;1
37;"congruent";439;1
37;"incongruent";504;1
37;"congruent";379;1
37;"congruent";394;1
37;"incongruent";497;1
37;"congruent";564;1
37;"congruent";384;1
37;"congruent";343;1
37;"congruent";381;1
37;"congruent";381;1
37;"incongruent";388;0
37;"congruent";459;1
37;"congruent";325;1
37;"incongruent";587;1
37;"congruent";399;1
37;"congruent";391;1
37;"congruent";342;1
37;"incongruent";365;0
37;"congruent";595;1
37;"congruent";448;1
37;"congruent";377;1
37;"congruent";353;1
37;"congruent";399;1
37;"incongruent";630;1
37;"congruent";412;1
37;"incongruent";492;1
37;"congruent";438;1
37;"congruent";423;1
37;"congruent";375;1
37;"congruent";326;1
37;"congruent";485;1
37;"congruent";415;1
37;"incongruent";551;1
37;"congruent";498;1
37;"congruent";413;1
37;"incongruent";517;1
37;"congruent";383;1
37;"congruent";463;1
37;"incongruent";504;1
37;"congruent";363;1
38;"congruent";430;1
38;"congruent";432;1
38;"congruent";376;1
38;"incongruent";432;1
38;"congruent";537;1
38;"congruent";420;1
38;"congruent";445;1
38;"incongruent";550;0
38;"congruent";1721;1
38;"congruent";500;1
38;"incongruent";495;1
38;"congruent";361;1
38;"congruent";400;1
38;"incongruent";400;0
38;"congruent";672;1
38;"congruent";511;1
38;"congruent";434;1
38;"congruent";411;1
38;"incongruent";539;1
38;"congruent";391;1
38;"congruent";367;1
38;"congruent";318;1
38;"incongruent";476;1
38;"congruent";630;1
38;"congruent";332;1
38;"incongruent";563;1
38;"congruent";471;1
38;"congruent";401;1
38;"congruent";385;1
38;"incongruent";513;1
38;"congruent";435;1
38;"congruent";500;1
38;"congruent";391;1
38;"congruent";447;1
38;"incongruent";400;1
38;"congruent";360;1
38;"congruent";383;1
38;"congruent";431;1
38;"incongruent";448;1
38;"congruent";361;1
38;"congruent";344;1
38;"incongruent";431;1
38;"congruent";368;1
38;"congruent";439;1
38;"congruent";440;1
38;"congruent";457;1
38;"incongruent";483;1
38;"congruent";405;1
38;"congruent";398;1
38;"congruent";478;1
38;"incongruent";456;1
38;"congruent";441;1
38;"incongruent";403;1
38;"congruent";419;1
38;"congruent";459;1
38;"congruent";365;1
38;"incongruent";436;1
38;"congruent";477;1
38;"congruent";375;1
38;"congruent";415;1
38;"incongruent";359;0
38;"congruent";478;1
38;"congruent";432;1
38;"incongruent";537;1
38;"congruent";381;1
38;"incongruent";572;1
38;"congruent";353;1
38;"congruent";463;1
38;"congruent";513;1
38;"congruent";436;1
38;"incongruent";517;1
38;"congruent";344;1
38;"congruent";447;1
38;"congruent";400;1
38;"congruent";416;1
38;"congruent";512;1
38;"incongruent";755;1
38;"congruent";444;1
38;"incongruent";477;1
38;"congruent";351;1
38;"congruent";438;1
38;"congruent";383;1
38;"congruent";375;1
38;"incongruent";663;1
38;"congruent";293;1
38;"congruent";339;1
38;"congruent";401;1
38;"congruent";393;1
38;"incongruent";465;1
38;"congruent";443;1
38;"incongruent";748;1
38;"congruent";445;1
38;"congruent";494;1
38;"congruent";376;1
38;"congruent";360;1
38;"incongruent";463;1
38;"congruent";369;1
38;"congruent";424;1
38;"incongruent";425;1
38;"congruent";409;1
38;"congruent";378;1
38;"incongruent";481;1
38;"congruent";355;1
38;"congruent";498;1
38;"incongruent";501;1
38;"congruent";407;1
38;"congruent";384;1
38;"congruent";407;1
38;"congruent";408;1
38;"congruent";408;1
38;"incongruent";489;1
38;"congruent";395;1
38;"congruent";451;1
38;"incongruent";380;1
38;"congruent";436;1
38;"congruent";525;1
38;"congruent";376;1
38;"congruent";367;1
38;"incongruent";471;1
38;"congruent";497;1
38;"congruent";483;0
38;"congruent";557;1
38;"congruent";481;1
38;"incongruent";651;1
38;"congruent";449;1
38;"congruent";531;1
38;"congruent";686;1
38;"incongruent";414;1
38;"congruent";326;1
38;"incongruent";420;1
38;"congruent";396;1
38;"congruent";333;1
38;"congruent";395;1
38;"congruent";419;1
38;"congruent";363;1
38;"incongruent";387;1
38;"congruent";499;1
38;"incongruent";397;1
38;"congruent";437;1
38;"congruent";350;1
38;"congruent";469;1
38;"congruent";359;1
38;"congruent";422;1
38;"congruent";383;1
38;"congruent";407;1
38;"incongruent";407;1
38;"congruent";375;1
38;"congruent";279;0
38;"congruent";388;1
38;"congruent";427;1
38;"congruent";340;1
38;"incongruent";531;1
38;"congruent";478;1
38;"incongruent";752;0
38;"congruent";785;1
38;"congruent";587;1
38;"congruent";304;1
38;"congruent";413;1
38;"congruent";390;1
38;"incongruent";493;1
38;"congruent";408;1
38;"incongruent";496;1
38;"congruent";458;1
38;"congruent";308;1
38;"incongruent";450;1
38;"congruent";539;1
38;"congruent";406;1
38;"congruent";271;1
38;"congruent";436;1
38;"congruent";404;1
38;"incongruent";516;1
38;"congruent";600;1
38;"congruent";573;1
38;"incongruent";537;1
38;"congruent";629;1
38;"congruent";355;1
38;"congruent";338;1
38;"incongruent";320;0
38;"congruent";510;1
38;"congruent";489;1
38;"congruent";331;1
38;"congruent";386;1
38;"congruent";369;1
38;"incongruent";272;0
38;"congruent";317;1
38;"incongruent";691;1
38;"congruent";563;1
38;"congruent";359;1
38;"congruent";374;1
38;"congruent";270;1
38;"congruent";394;1
38;"congruent";451;1
38;"incongruent";659;1
38;"congruent";163;0
38;"congruent";420;1
38;"incongruent";589;1
38;"congruent";418;1
38;"congruent";378;1
38;"incongruent";450;1
38;"congruent";531;1
39;"congruent";394;1
39;"congruent";347;1
39;"congruent";385;1
39;"incongruent";529;1
39;"congruent";420;1
39;"congruent";365;1
39;"congruent";428;1
39;"incongruent";332;0
39;"congruent";563;1
39;"congruent";431;1
39;"incongruent";392;1
39;"congruent";368;1
39;"congruent";431;1
39;"incongruent";384;1
39;"congruent";440;1
39;"congruent";409;1
39;"congruent";353;1
39;"congruent";392;1
39;"incongruent";664;1
39;"congruent";327;1
39;"congruent";357;1
39;"congruent";404;1
39;"incongruent";580;1
39;"congruent";424;1
39;"congruent";449;1
39;"incongruent";531;1
39;"congruent";510;1
39;"congruent";545;1
39;"congruent";356;1
39;"incongruent";627;1
39;"congruent";465;1
39;"congruent";355;1
39;"congruent";482;1
39;"congruent";492;1
39;"incongruent";790;1
39;"congruent";392;1
39;"congruent";360;1
39;"congruent";439;1
39;"incongruent";529;1
39;"congruent";372;1
39;"congruent";323;1
39;"incongruent";425;1
39;"congruent";410;1
39;"congruent";434;1
39;"congruent";387;1
39;"congruent";418;1
39;"incongruent";595;1
39;"congruent";440;1
39;"congruent";401;1
39;"congruent";425;1
39;"incongruent";538;1
39;"congruent";398;1
39;"incongruent";398;1
39;"congruent";350;1
39;"congruent";404;1
39;"congruent";364;1
39;"incongruent";412;1
39;"congruent";308;1
39;"congruent";394;1
39;"congruent";346;1
39;"incongruent";784;1
39;"congruent";402;1
39;"congruent";386;1
39;"incongruent";306;1
39;"congruent";328;1
39;"incongruent";502;1
39;"congruent";313;1
39;"congruent";359;1
